epaid,facility_name,company,addr,city,state,zip,lat,lng,nh3_lbs,locations,accidents,latest_receipt_date,naics,territory,contact_name,contact_phone,contact_email
100000150659,CHS Inc. - North Plant,Chs Inc.,1594 K27 and Road D,Tribune,KS,67879,38.654265,-101.752916,643605.0,49,0,2024-06-03,42491,Brian,,,
100000086989,Chevron Pascagoula Refinery,Chevron,Industrial Highway 611 South,Pascagoula,MS,39581,30.343889,-88.493889,1800000.0,49,1,2024-10-31,32411 • 32511,Micah,,,
100000085953,Chevron Oronite Company LLC - Oak Point Plant,Chevron,10285 LA Highway 23 South,Belle Chasse,LA,70037,29.80825,-90.01,30000.0,49,0,2024-05-14,32511,Micah,,,
100000062031,CHS Inc. - Sanborn Facility,Chs Inc.,610 7th Street,Sanborn,ND,58480,46.939722,-98.225,270268.0,49,1,2023-03-27,42469,Brian,,,
100000061327,CHS Inc.-Coteau,Chs Inc.,201 Railroad St.,Coteau,ND,58721,48.756097,-102.32135,139914.0,49,0,2024-05-13,42491,Brian,,,
100000100552,CHS Inc.-Crookston,Chs Inc.,3035 Hwy 75 S,Crookston,MN,56716,47.747683,-96.629218,652932.0,49,0,2024-04-12,42491,Brian,,,
100000014986,"CHS - Carrollton, IL",Chs Inc.,90 North Main Street,Carrollton,IL,62016,39.301069,-90.398608,2015700.0,49,2,2025-04-06,42491,Brian,,,
100000021157,CHS Inc.- Euclid,Chs Inc.,North Atlantic Ave,Euclid,MN,56722,47.97547,-96.639686,296384.0,49,0,2024-04-12,42491,Brian,,,
100000243015,CHS Inc - Hazel,Chs Inc.,17273 Center Street East,Hazel,MN,56701,48.014693,-96.10701,531673.0,49,0,2024-12-04,42491,Brian,,,
100000118428,CHS McPherson Refinery Inc.,Chs Inc.,1391 Iron Horse Road,McPherson,KS,67460,38.346961,-97.671285,380000.0,49,0,2025-11-20,32411,Brian,,,
100000162619,CHS Inc.- Garrison,Chs Inc.,121 Railroad Street,Garrison,ND,58540,47.654464,-101.425198,139914.0,49,0,2024-05-28,42491,Brian,,,
100000167605,CHS Inc.- Richardton,Chs Inc.,8760 Hwy 10,Richardton,ND,58652,46.88125,-102.297227,139914.0,49,0,2024-05-31,42491,Brian,,,
100000062763,CHS Inc.-Lemmon,Chs Inc.,201 2nd St. E,Lemmon,SD,57638,45.943902,-102.157172,139914.0,49,0,2024-04-02,42491,Brian,,,
100000073378,Infineum USA L.P.  Bayway Chemical Plant,ExxonMobil,Park Ave.,Linden,NJ,7036,40.639076,-74.217375,53000.0,46,0,2023-03-22,325998,Micah,,,
100000152256,ExxonMobil Beaumont Refinery (BMRF),ExxonMobil,1795 Burt Street,Beaumont,TX,77701,30.063611,-94.079167,130000.0,46,0,2022-09-09,32411,Micah,,,
100000188281,Farmers Cooperative - Reynolds,Farmers Cooperative,101 North Railway Street,Reynolds,NE,68429,40.058772,-97.337557,250000.0,44,0,2024-05-30,42491,Brian,,,
100000135926,Farmers Cooperative - Odell,Farmers Cooperative,110 Main St.,Odell,NE,68415,40.046248,-96.800122,530000.0,44,0,2024-05-30,42491,Brian,,,
100000097511,Farmers Cooperative - Emerald,Farmers Cooperative,8800 West Haven,Emerald,NE,68528,40.817763,-96.841454,460000.0,44,0,2024-05-30,42491,Brian,,,
100000155128,Farmers Cooperative - Roca,Farmers Cooperative,"15505  ""A""  Street",Roca,NE,68430,40.65784,-96.664376,250000.0,44,0,2024-05-30,42491,Brian,,,
100000097147,Farmers Cooperative - Fairmont,Farmers Cooperative,E. Prospect St.,Fairmont,NE,68354,40.638629,-97.576172,440000.0,44,0,2024-05-30,42491,Brian,,,
100000152693,Farmers Cooperative - Davey,Farmers Cooperative,21100 N. 14th St.,Davey,NE,68017,41.017899,-96.700109,320000.0,44,0,2024-05-31,42491,Brian,,,
100000136248,Farmers Cooperative - Wilber,Farmers Cooperative,2136 State Hwy 41,Wilber,NE,68465,40.481927,-96.950082,530000.0,44,0,2024-05-30,42491,Brian,,,
100000105487,Farmers Cooperative - Ohiowa,Farmers Cooperative,702 North Main Street,Ohiowa,NE,68416,40.418841,-97.452633,330000.0,44,0,2024-05-30,42491,Brian,,,
100000096335,Farmers Cooperative - Herkimer,Farmers Cooperative,875 6th Road,Marysville,KS,66508,39.889525,-96.714697,480000.0,44,0,2024-05-30,42491,Brian,,,
100000250373,Farmers Cooperative - Adams,Farmers Cooperative,16349 E Gage Rd,Adams,NE,68301,40.522883,-96.499277,450000.0,44,0,2024-05-31,42491,Brian,,,
100000241972,Farmers Cooperative - Frankfort Agronomy,Farmers Cooperative,2088 Tumbleweed Road,Frankfort,KS,66427,39.711809,-96.43125,450000.0,44,0,2024-05-30,42491,Brian,,,
100000097165,Farmers Cooperative - Exeter,Farmers Cooperative,919 N. Exeter Ave.,Exeter,NE,68351,40.654167,-97.450583,675000.0,44,0,2024-05-30,42491,Brian,,,
100000134044,Farmers Cooperative - Burchard,Farmers Cooperative,401 1st St.,Burchard,NE,68323,40.145496,-96.351625,430000.0,44,0,2024-05-30,42491,Brian,,,
100000096898,Farmers Cooperative - Cordova,Farmers Cooperative,305 Hector,Cordova,NE,68350,40.716604,-97.355493,410000.0,44,0,2024-05-30,42491,Brian,,,
100000136088,Farmers Cooperative - Fairbury,Farmers Cooperative,56845  Airport Road,Fairbury,NE,68352,40.169437,-97.174161,635000.0,44,0,2024-05-30,42491,Brian,,,
100000005834,Farmers Cooperative - Waterville,Farmers Cooperative,601 E. Hwy 9,Waterville,KS,66548,39.688939,-96.739999,405000.0,44,0,2024-03-07,42491,Brian,,,
100000097487,Farmers Cooperative - Milligan,Farmers Cooperative,"307 ""N"" Street",Milligan,NE,68406,40.4963,-97.387024,725000.0,44,0,2024-05-30,42491,Brian,,,
100000097003,Farmers Cooperative - Dorchester South,Farmers Cooperative,.25 mi. S. of Jctn.Hwy 41& 15,Western,NE,68464,40.506598,-97.179968,245000.0,44,0,2024-05-31,42491,Brian,,,
100000013282,Farmers Cooperative - Summerfield,Farmers Cooperative,115 6th St.,Summerfield,KS,66541,39.999849,-96.353791,230000.0,44,0,2024-03-07,42491,Brian,,,
100000097263,Farmers Cooperative - Friend,Farmers Cooperative,455 County Road D,Friend,NE,68359,40.654589,-97.301792,475000.0,44,0,2024-05-30,42491,Brian,,,
100000013406,Farmers Cooperative - Beattie,Farmers Cooperative,203 HAMILTON STREET,BEATTIE,KS,66406,39.859659,-96.417853,305000.0,44,0,2024-03-07,42491,Brian,,,
100000136391,Farmers Cooperative - Swanton,Farmers Cooperative,101  South Filmore,Swanton,NE,68445,40.377778,-97.078889,470000.0,44,0,2024-05-30,42491,Brian,,,
100000136444,Farmers Cooperative - Barneston,Farmers Cooperative,204 West Grand Ave.,Barneston,NE,68309,40.047338,-96.577768,255000.0,44,0,2024-05-30,42491,Brian,,,
100000097316,Farmers Cooperative - Seward East,Farmers Cooperative,1333 238th St.,Seward,NE,68434,40.901806,-97.044736,440000.0,44,0,2024-05-30,42491,Brian,,,
100000136042,Farmers Cooperative - Diller,Farmers Cooperative,603 Commercial Street,Diller,NE,68342,40.105005,-96.936425,320000.0,44,0,2024-05-30,42491,Brian,,,
100000097174,Farmers Cooperative - Milford,Farmers Cooperative,2775 Van Dorn Road,Milford,NE,68405,40.784788,-97.097332,610000.0,44,0,2024-05-30,42491,Brian,,,
100000172047,Farmers Cooperative - Ellis,Farmers Cooperative,30873 Commercial,Ellis,NE,68310,40.218622,-96.875284,385000.0,44,0,2024-05-30,49313,Brian,,,
100000136382,Farmers Cooperative - Plymouth,Farmers Cooperative,72245 578th Ave.,Plymouth,NE,68424,40.295605,-96.993699,660000.0,44,0,2022-02-16,325314,Brian,,,
100000013291,Farmers Cooperative - Marietta,Farmers Cooperative,104 MAIN STREET,MARIETTA,KS,66518,39.942886,-96.609965,205000.0,44,0,2024-03-07,42491,Brian,,,
100000135418,Farmers Cooperative - Harbine,Farmers Cooperative,57890 Highway  136,Jansen,NE,68377,40.19215,-96.975776,275000.0,44,0,2024-05-30,42491,Brian,,,
100000136275,Farmers Cooperative - Dewitt,Farmers Cooperative,2336 County Road UU,De Witt,NE,68341,40.400762,-96.945757,300000.0,44,0,2024-05-30,42491,Brian,,,
100000136293,Farmers Cooperative - Hoag,Farmers Cooperative,21169 SW 80th  Lane,Beatrice,NE,68310,40.318567,-96.832356,385000.0,44,0,2024-05-30,42491,Brian,,,
100000133919,Farmers Cooperative - Sterling,Farmers Cooperative,755 Broadway Street,Sterling,NE,68443,40.459601,-96.384288,385000.0,44,0,2024-05-30,42491,Brian,,,
100000006325,Farmers Cooperative - Hanover,Farmers Cooperative,498 West North St.,Hanover,KS,66945,39.896049,-96.883285,550000.0,44,0,2024-05-30,42491,Brian,,,
100000136079,Farmers Cooperative - Daykin,Farmers Cooperative,602  Jefferson Street,Daykin,NE,68338,40.32639,-97.29985,650000.0,44,0,2024-05-30,42491,Brian,,,
100000043883,Farmers Cooperative - Blue Springs,Farmers Cooperative,600 West Broad Road,Blue Springs,NE,68318,40.140559,-96.671074,360000.0,44,0,2024-05-30,42491,Brian,,,
100000097619,Farmers Cooperative - Campbell,Farmers Cooperative,294nd and Fletcher Road,Seward,NE,68434,40.871973,-97.119986,280000.0,44,0,2024-05-30,42491,Brian,,,
100000101891,Farmers Cooperative - McCool Junction,Farmers Cooperative,104 N. Jack Ave.,McCool Jct.,NE,68401,40.742372,-97.591321,495000.0,44,0,2024-05-30,42491,Brian,,,
100000005969,Farmers Cooperative - Pickrell,Farmers Cooperative,583 East Pickrell Road,Pickrell,NE,68422,40.37769,-96.718268,620000.0,44,0,2024-05-30,42491,Brian,,,
100000136104,Farmers Cooperative - Kramer,Farmers Cooperative,101 Main St.  (Kramer),Crete,NE,68333,40.587944,-96.874334,360000.0,44,0,2024-05-30,42491,Brian,,,
100000190045,Farmers Cooperative - Hallam,Farmers Cooperative,820 W. Hallam Road,Martel,NE,68404,40.538963,-96.732966,770000.0,44,0,2024-05-30,42491,Brian,,,
100000097566,Farmers Cooperative - Dorchester East,Farmers Cooperative,1529 Hwy 33,Dorchester,NE,68343,40.640042,-97.095004,1330000.0,44,0,2024-05-30,42491,Brian,,,
100000246361,Farmers Cooperative - Filley,Farmers Cooperative,11908 E. Hwy 4,Beatrice,NE,68357,40.264877,-96.561547,764000.0,44,0,2021-04-08,42491,Brian,,,
100000234597,Farmers Cooperative - Raymond North,Farmers Cooperative,15912 NW 56th Street,Raymond,NE,68428,40.96701,-96.793014,690000.0,44,0,2022-02-17,42491,Brian,,,
100000136523,The Dow Chemical Company-Louisiana Operations,Dow,21255 Highway 1,Plaquemine,LA,70765,30.32,-91.225556,123000.0,42,2,2024-12-12,221118 • 325199 • 48821,Micah,,,
100000084954,Rohm and Haas Texas Incorporated,Dow,1900 Tidal Road,Deer Park,TX,77536,29.726389,-95.102778,140000.0,42,0,2021-09-01,32511,Micah,,,
100000063584,Sabine River Operations,Dow,3055 FM1006,Orange,TX,77630,30.057222,-93.755278,12000.0,42,0,2024-08-26,22111 • 22131 • 325211,Micah,,,
100000042535,"The Dow Chemical Company, Texas Operations",Dow,2301 North Brazosport Blvd,Freeport,TX,77541,28.969389,-95.379528,243000.0,42,0,2024-11-06,32511 • 325211 • 325998,Micah,,,
100000055307,"Honeywell Electronic Chemicals, L.L.C.",Honeywell,6200 Mumford Road,Bryan,TX,77807,30.714035,-96.423558,55000.0,42,1,2023-07-24,32518,Micah,,,
100000061381,Union Carbide Corporation - Institute,Dow,WV State Route 25,Institute,WV,25112,38.384433,-81.776466,49000.0,42,0,2024-06-03,325199 • 325998 • 48211,Micah,,,
100000028524,Michigan Operations Site,Dow,The Dow Chemical Company,Midland,MI,48674,43.606083,-84.219528,221000.0,42,0,2023-12-14,32511 • 325199 • 325211 • 325998 • 48821 • 562211,Brian,,,
100000133296,Heartland Co-op Zearing,Heartland Co-Op,15985 720th Avenue,Zearing,IA,50278,42.12289,-93.270973,121259.0,41,0,2025-12-22,42491,Brian,,,
100000187442,Heartland Co-op Mitchellville South,Heartland Co-Op,1349-112th Street,Mitchellville,IA,50169,41.6585,-93.356903,192974.0,41,0,2024-02-09,42491,Brian,,,
100000095176,Heartland Co-op Pickering,Heartland Co-Op,3111 290th Street,Gilman,IA,50106,41.9375,-92.816944,531906.0,41,0,2025-12-22,42491,Brian,,,
100000096923,Heartland Co-op Redfield East,Heartland Co-Op,1540 302nd Street,Redfield,IA,50233,41.595918,-94.172389,205207.0,41,0,2025-12-22,42491,Brian,,,
100000138781,Heartland Co-op Mitchellville,Heartland Co-Op,101 S. Center Avenue,Mitchellville,IA,50169,41.666694,-93.358833,175000.0,41,0,2024-02-09,42491,Brian,,,
100000165723,Heartland Co-op -Lacona,Heartland Co-Op,200 E. Mill St,Lacona,IA,50139,41.1853,-93.383858,139914.0,41,0,2024-02-06,42491,Brian,,,
100000119409,Heartland Co-op Missouri Valley Town,Heartland Co-Op,220 E. Lincoln Hwy,Missouri Valley,IA,51555,41.55563,-95.88213,139914.0,41,0,2025-12-22,42491,Brian,,,
100000098609,Heartland Co-op Melbourne,Heartland Co-Op,2630 Hart Avenue,Melbourne,IA,50162,41.978611,-93.096667,139914.0,41,0,2024-02-08,42491,Brian,,,
100000167437,Heartland Co-op  Sidney,Heartland Co-Op,1410 Filmore Street,Sidney,IA,51652,40.748798,-95.629679,102604.0,41,0,2024-02-12,42491,Brian,,,
100000149573,Heartland Co-op Mondamin,Heartland Co-Op,111 North Main Street,Mondamin,IA,51557,41.711,-96.024472,373104.0,41,0,2024-02-12,42491,Brian,,,
100000095096,Heartland Co-op Neola,Heartland Co-Op,501 Front Street,Neola,IA,51559,41.447222,-95.6175,2333299.0,41,0,2025-12-15,42491,Brian,,,
100000095997,Heartland Co-op Winterset,Heartland Co-Op,2110 Norwood Ave,Winterset,IA,50273,41.343458,-93.981191,1417831.0,41,0,2025-08-08,42491,Brian,,,
100000095595,Heartland Co-op Colo,Heartland Co-Op,417 2nd Street,Colo,IA,50056,42.018511,-93.310877,990824.0,41,0,2025-12-15,42491,Brian,,,
100000060943,Heartland Co-op Winterset North,Heartland Co-Op,1843 Hwy. 169 North,Winterset,IA,50273,41.380254,-94.014311,669000.0,41,0,2023-01-15,42491,Brian,,,
100000149289,Heartland Co-op Modale,Heartland Co-Op,2695 Fowler Avenue,Modale,IA,51556,41.61929,-95.99309,256509.0,41,0,2024-02-12,42491,Brian,,,
100000169765,Heartland Co-op Little Sioux,Heartland Co-Op,4313 Vine St.,Little Sioux,IA,51545,41.803583,-96.0445,111931.0,41,0,2024-02-12,42491,Brian,,,
100000099163,Heartland Co-op Logan,Heartland Co-Op,2921 Highway 30,Logan,IA,51546,41.660556,-95.746944,382432.0,41,0,2025-12-22,42491,Brian,,,
100000141018,Heartland Co-op Evansville,Heartland Co-Op,5855 Hiway 65/69 North,Indianola,IA,50125,41.44025,-93.557724,774424.0,41,0,2024-02-09,42491,Brian,,,
100000141027,Heartland Co-op Luther,Heartland Co-Op,411 Luther Street,Luther,IA,50152,41.96806,-93.82228,290322.0,41,0,2024-02-09,42491,Brian,,,
100000095309,Heartland Co-op Prairie City,Heartland Co-Op,9180 S. 80th Ave. West,Prairie City,IA,50228,41.596111,-93.212222,1359731.0,41,0,2025-12-22,42491,Brian,,,
100000136569,Heartland Co-op Elkhart,Heartland Co-Op,4415 NE 108th Avenue,Elkhart,IA,50073,41.756416,-93.526031,611191.0,41,0,2024-02-09,42491,Brian,,,
100000208955,"Heartland Co-op - Howe, NE",Heartland Co-Op,203 West Street,Howe,NE,68305,40.321355,-95.819748,500892.0,41,0,2024-02-12,42491,Brian,,,
100000111381,Heartland Co-op Conroy,Heartland Co-Op,"445 ""F"" Street",Conroy,IA,52220,41.727333,-92.001419,790747.0,41,0,2025-12-22,42491,Brian,,,
100000079504,Valero  Corpus Christi Refineries - West Plant,Valero,5900 Up River Road,Corpus Christi,TX,78407,27.815,-97.4825,16000.0,41,0,2025-12-04,32411,Micah,,,
100000133081,Heartland Co-op Panora,Heartland Co-Op,2190 Utopia Avenue,Panora,IA,50216,41.693832,-94.347664,341000.0,41,0,2025-12-22,42491,Brian,,,
100000095194,Heartland Co-op Treynor,Heartland Co-Op,Highway 92 East,Treynor,IA,51575,41.233889,-95.584167,550328.0,41,0,2025-12-22,42491,Brian,,,
100000096996,Heartland Co-op Waukee,Heartland Co-Op,529 Ashworth,Waukee,IA,50263,41.611842,-93.883804,301981.0,41,0,2025-12-22,42491,Brian,,,
100000093757,Heartland Co-op - Woodward,Heartland Co-Op,110 Railroad,Woodward,IA,50276,41.859945,-93.914187,501376.0,41,0,2025-10-13,42491,Brian,,,
100000177131,Heartland Co-op Missouri Valley,Heartland Co-Op,3299 Italy Ave.,Missouri Valley,IA,51555,41.533306,-95.940722,636609.0,41,0,2025-12-22,42491,Brian,,,
100000102881,Heartland Coop- Belle Plaine,Heartland Co-Op,West 8th Street,Belle Plaine,IA,52208,41.891667,-92.2875,509753.0,41,0,2025-12-15,42491,Brian,,,
100000140117,Heartland Co-op Dallas Center,Heartland Co-Op,1107 Sycamore,Dallas Center,IA,50063,41.68258,-93.95806,425572.0,41,0,2024-02-09,42491,Brian,,,
100000095513,Heartland Co-op Henderson,Heartland Co-Op,301 South East Street,Henderson,IA,51541,41.139444,-95.433611,392925.0,41,0,2025-12-22,42491,Brian,,,
100000239208,Heartland Coop - Glenwood,Heartland Co-Op,59134 Hwy 275,Glenwood,IA,51534,41.025893,-95.671313,713561.0,41,0,2024-02-12,42491,Brian,,,
100000141214,Heartland Co-op Booneville,Heartland Co-Op,29927-360th Street,Booneville,IA,50038,41.521506,-93.898486,464981.0,41,0,2025-12-15,42491,Brian,,,
100000134286,Heartland Co-op Cambridge,Heartland Co-Op,302 East Street,Cambridge,IA,50046,41.895842,-93.525637,161834.0,41,0,2025-12-22,42491,Brian,,,
100000094097,Heartland Co-op Randolph,Heartland Co-Op,109 Depot Street,Randolph,IA,51649,40.87225,-95.564861,1096016.0,41,0,2025-10-27,42491,Brian,,,
100000141713,Heartland Co-op Redfield West,Heartland Co-Op,1535 Highway 6,Redfield,IA,50233,41.595694,-94.173444,83948.0,41,0,2025-12-22,42491,Brian,,,
100000229692,Heartland Co-op - Voorhies,Heartland Co-Op,440 Main - Voorhies,Hudson,IA,50643,42.334759,-92.483507,139914.0,41,0,2024-02-12,42491,Brian,,,
100000134696,Heartland Co-op Alleman,Heartland Co-Op,13800 NE 6th,Alleman,IA,50007,41.812778,-93.610275,553360.0,41,0,2025-12-15,42491,Brian,,,
100000141447,Heartland Co-op Slater,Heartland Co-Op,1120 West 1st Avenue,Slater,IA,50244,41.88306,-93.69725,946320.0,41,0,2025-08-25,42491,Brian,,,
100000004817,Heartland Co-op - Earlham,Heartland Co-Op,1409 105th St.,Earlham,IA,50072,41.496944,-94.163611,912472.0,41,1,2024-02-08,42491,Brian,,,
100000148413,Heartland Co-op Minburn,Heartland Co-Op,2263 187th Road,Minburn,IA,50167,41.763053,-94.035835,830420.0,41,0,2025-10-13,42491,Brian,,,
100000178675,Walmart Distribution Center #6091,Walmart,680 Vanco Mill Road,Henderson,NC,27537,36.28899,-78.38632,43822.0,38,0,2022-03-30,49312,Micah,,,
100000195031,Walmart Distribution Center #7014,Walmart,31 Alfred Plourde Parkway,Lewiston,ME,4240,44.060556,-70.192222,75222.0,38,0,2021-04-14,49312,Micah,,,
100000178498,Walmart Distribution Center #6064,Walmart,3470 Windmill Road,Cleburne,TX,76033,32.404603,-97.426757,42506.0,38,0,2022-01-25,49312,Micah,,,
100000182072,Walmart Distribution Center #7017,Walmart,843 State Route 43,Wintersville,OH,43952,40.415693,-80.734487,35743.0,38,0,2023-02-01,49312,Brian,,,
100000185202,Walmart Distribution Center #7021,Walmart,546 Woodall Road,Grandview,WA,98930,46.27711,-119.92366,44965.0,38,0,2023-10-12,49312,Brian,,,
100000182802,Walmart Distribution Center #7013,Walmart,868 W. Peters Road,Casa Grande,AZ,85293,32.867226,-111.768848,43326.0,38,0,2023-03-17,49312,Luke,,,
100000167188,Walmart Distribution Center #6085,Walmart,525 Industrial Ave.,Tomah,WI,54660,43.99456,-90.47051,49330.0,38,1,2024-11-01,42441,Brian,,,
100000133321,Walmart Distribution Center #6071,Walmart,5600 Hwy. 544 North,Winter Haven,FL,33881,28.07258,-81.68423,52282.0,38,0,2024-07-29,49312,Micah,,,
100000194023,Walmart Distribution Center #7024,Walmart,23769 Matthew Road,Sterling,IL,61081,41.77694,-89.791444,76466.0,38,0,2025-10-23,49312,Brian,,,
100000232599,Walmart Distribution Center 6858,Walmart,2837 Senator Ralph Scott Parkway,Mebane,NC,27302,36.05621,-79.32373,38742.0,38,0,2021-06-07,49312,Micah,,,
100000125161,Walmart Distribution Center #6072,Walmart,973 Hwy. 30 West,New Albany,MS,38652,34.48833,-89.06461,45513.0,38,0,2024-04-08,49312,Micah,,,
100000169391,Walmart Distribution Center #6090,Walmart,5400 W. SR 83,Corinne,UT,84307,41.561389,-112.14669,56920.0,38,0,2024-12-03,49312,Luke,,,
100000195451,Walmart Distribution Center #7048,Walmart,2155 USA Parkway,Sparks,NV,89437,39.5394,-119.47297,40706.0,38,0,2025-07-23,49312,Luke,,,
100000122627,Walmart Distribution Center #6082,Walmart,3300 Sterling Hurley Hwy.,Clarksville,AR,72830,35.428831,-93.532908,48595.0,38,0,2024-07-13,49312,Micah,,,
100000122887,Walmart Distribution Center #6059,Walmart,3801 U.S. 50 East,Olney,IL,62450,38.711267,-88.120672,47365.0,38,0,2024-05-24,49312,Brian,,,
100000191213,Walmart Distribution Center #7015,Walmart,397319 W. 3000 Road,Ochelata,OK,74051,36.576401,-95.932784,80101.0,38,0,2024-11-25,49312,Micah,,,
100000181411,Walmart Distribution Center #7010,Walmart,20131 Gene Campbell Blvd,New Caney,TX,77357,30.173624,-95.282921,72808.0,38,0,2022-07-08,49312,Micah,,,
100000181554,Walmart Distribution Center #7016,Walmart,10695 Freedom Trail,Gordonsville,VA,22942,37.98405,-78.20003,41754.0,38,0,2023-03-02,49312,Micah,,,
100000238753,Walmart Distribution Center 8851,Walmart,4505 Hwy 524,Cocoa,FL,32926,28.375101,-80.795583,65880.0,38,0,2023-03-17,49312,Micah,,,
100000190704,Walmart Distribution Center #7023,Walmart,6785 S.W. Enterprise Road,Arcadia,FL,34269,27.0425,-81.955549,66146.0,38,0,2024-10-09,49312,Micah,,,
100000169024,Walmart Distribution Center #6096,Walmart,300 Enterprise Road,Johnstown,NY,12095,42.988045,-74.405803,52524.0,38,0,2023-12-19,49312,Micah,,,
100000168515,Walmart Distribution Center #6095,Walmart,2701 Andrews Road,Opelika,AL,36801,32.697222,-85.324167,56325.0,38,0,2024-07-13,49312,Micah,,,
100000121842,Walmart Distribution Center #6047,Walmart,181 Walmart Road,Bedford,PA,15522,40.094444,-78.522778,40925.0,38,0,2023-05-23,49312,Micah,,,
100000121673,Walmart Distribution Center #6097,Walmart,3701 West Hal Rogers Parkway,London,KY,40741,37.14116,-84.17511,56066.0,38,0,2023-10-12,49312,Micah,,,
100000121575,Walmart Distribution Center #6042,Walmart,20634 S. Indian Meridian Rd,Pauls Valley,OK,73075,34.698966,-97.254244,42114.0,38,0,2024-05-24,49312,Micah,,,
100000237629,"Walmart Dairy 7390 - Blue Kingfisher, LLC",Walmart,2150 W. Pleasant Center Rd.,Fort Wayne,IN,46819,40.96205,-85.164976,33878.0,38,0,2024-12-03,311511,Brian,,,
100000184294,Walmart Distribution Center #7019,Walmart,1005 Sara G. Lott Blvd.,Brundidge,AL,36010,31.718567,-85.837056,64724.0,38,0,2023-07-21,49312,Micah,,,
